Exam Name,Link of website,College Name,City,State,Program,Branch,Year - cutoff,Round #,Gender,Quota,Category,Opening Rank,Closing Rank,Cutoff Percentile/Score,Link - Data Taken from
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GANDHINAGAR",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,38542.0,129 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GANDHINAGAR",,Gujarat,Diploma Engineering (First Year),COMPUTER ENGG.,2023,Round 1,,GOV,OPEN/General,,6406.0,224 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GANDHINAGAR",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,42217.0,108 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GANDHINAGAR",,Gujarat,Diploma Engineering (First Year),ELECTRONICS & COMMUNICATION ENGG.,2023,Round 1,,GOV,OPEN/General,,38592.0,129 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GANDHINAGAR",,Gujarat,Diploma Engineering (First Year),INFORMATION AND COMMUNICATION TECHNOLOGY,2023,Round 1,,GOV,OPEN/General,,14920.0,195 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GANDHINAGAR",,Gujarat,Diploma Engineering (First Year),INFORMATION TECHNOLOGY,2023,Round 1,,GOV,OPEN/General,,6391.0,224 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GANDHINAGAR",,Gujarat,Diploma Engineering (First Year),INSTRUMENTATION & CONTROL,2023,Round 1,,GOV,OPEN/General,,40600.0,120 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GANDHINAGAR",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,33766.0,145 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GODHRA",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,42366.0,107 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GODHRA",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,42069.0,109 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, GODHRA",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,24199.0,171 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, HIMMATNAGAR",,Gujarat,Diploma Engineering (First Year),AUTOMOBILE ENGG,2023,Round 1,,GOV,OPEN/General,,41051.0,117 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, HIMMATNAGAR",,Gujarat,Diploma Engineering (First Year),CDDM,2023,Round 1,,GOV,OPEN/General,,42833.0,100 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, HIMMATNAGAR",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,42655.0,103 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, HIMMATNAGAR",,Gujarat,Diploma Engineering (First Year),COMPUTER ENGG.,2023,Round 1,,GOV,OPEN/General,,10834.0,208 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, HIMMATNAGAR",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,41696.0,113 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, HIMMATNAGAR",,Gujarat,Diploma Engineering (First Year),INFORMATION TECHNOLOGY,2023,Round 1,,GOV,OPEN/General,,14040.0,198 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, HIMMATNAGAR",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,42970.0,97 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, JAMNAGAR",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,42493.0,105 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, JAMNAGAR",,Gujarat,Diploma Engineering (First Year),COMPUTER ENGG.,2023,Round 1,,GOV,OPEN/General,,4566.0,232 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, JAMNAGAR",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,43021.0,95 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, JAMNAGAR",,Gujarat,Diploma Engineering (First Year),ELECTRONICS & COMMUNICATION ENGG.,2023,Round 1,,GOV,OPEN/General,,41151.0,117 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, JAMNAGAR",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,43155.0,89 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, JUNAGADH",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,42541.0,105 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, JUNAGADH",,Gujarat,Diploma Engineering (First Year),COMPUTER ENGG.,2023,Round 1,,GOV,OPEN/General,,9745.0,211 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, JUNAGADH",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,27824.0,162 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, JUNAGADH",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,41515.0,114 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, KHEDA",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,42932.0,98 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, KHEDA",,Gujarat,Diploma Engineering (First Year),COMPUTER ENGG.,2023,Round 1,,GOV,OPEN/General,,14118.0,198 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, KHEDA",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,42883.0,99 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, KHEDA",,Gujarat,Diploma Engineering (First Year),INFORMATION TECHNOLOGY,2023,Round 1,,GOV,OPEN/General,,10018.0,210 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, KHEDA",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,41653.0,113 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, NAVSARI",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,42946.0,97 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, NAVSARI",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,34961.0,142 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, NAVSARI",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,43139.0,90 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, PALANPUR",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,42955.0,97 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, PALANPUR",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,43308.0,71 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, PALANPUR",,Gujarat,Diploma Engineering (First Year),ELECTRONICS & COMMUNICATION ENGG.,2023,Round 1,,GOV,OPEN/General,,41127.0,117 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, PALANPUR",,Gujarat,Diploma Engineering (First Year),INFORMATION AND COMMUNICATION TECHNOLOGY,2023,Round 1,,GOV,OPEN/General,,43091.0,93 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, PALANPUR",,Gujarat,Diploma Engineering (First Year),INFORMATION TECHNOLOGY,2023,Round 1,,GOV,OPEN/General,,12420.0,203 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, PALANPUR",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,43285.0,77 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, PORBANDAR",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,43302.0,72 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, PORBANDAR",,Gujarat,Diploma Engineering (First Year),COMPUTER ENGG.,2023,Round 1,,GOV,OPEN/General,,7215.0,220 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, PORBANDAR",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,42910.0,98 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, PORBANDAR",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,43268.0,79 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJKOT",,Gujarat,Diploma Engineering (First Year),AUTOMOBILE ENGG,2023,Round 1,,GOV,OPEN/General,,42729.0,102 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJKOT",,Gujarat,Diploma Engineering (First Year),CHEMICAL ENGG,2023,Round 1,,GOV,OPEN/General,,18714.0,185 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJKOT",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,42589.0,104 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJKOT",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,42751.0,102 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJKOT",,Gujarat,Diploma Engineering (First Year),INFORMATION AND COMMUNICATION TECHNOLOGY,2023,Round 1,,GOV,OPEN/General,,25083.0,168 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJKOT",,Gujarat,Diploma Engineering (First Year),INFORMATION TECHNOLOGY,2023,Round 1,,GOV,OPEN/General,,10003.0,210 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJKOT",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG (CAD/CAM),2023,Round 1,,GOV,OPEN/General,,38158.0,131 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJKOT",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,43222.0,84 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJPIPALA",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,41940.0,111 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJPIPALA",,Gujarat,Diploma Engineering (First Year),ELECTRICAL ENGG,2023,Round 1,,GOV,OPEN/General,,43260.0,80 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, RAJPIPALA",,Gujarat,Diploma Engineering (First Year),MECHANICAL ENGG,2023,Round 1,,GOV,OPEN/General,,39670.0,125 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, VADNAGAR",,Gujarat,Diploma Engineering (First Year),ARCHITECTURE,2023,Round 1,,GOV,OPEN/General,,39963.0,123 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Gujarat Common Entrance Test – Polytechnic,https://acpdc.gujarat.gov.in/meritlist.aspx,"GOVERNMENT POLYTECHNIC, VADNAGAR",,Gujarat,Diploma Engineering (First Year),CIVIL ENGG.,2023,Round 1,,GOV,OPEN/General,,39708.0,124 marks,https://static.collegedekho.com/media/uploads/2024/07/19/gujarat-polytechnic-round-1-insitute-wise-cutoff-2024_iCikdQU.pdf
Indian Institute of Petroleum and Energy Entrance Examination,https://www.iipe.ac.in/admissions.php,Indian Institute of Petroleum and Energy (IIPE),Visakhapatnam,Andhra Pradesh,M.Sc,Applied Geology,2026,1st Admission List,,All India,CRL (General),,136.0,,https://iipe.ac.in/Academics/Cutoff.html
